"Post ID",Survey,"Post Status","Created (UTC)","Updated (UTC)","Post Date (UTC)","Contact ID",Contact,"Data Source ID",Source,"Unstructured Description","Título de la necesidad",Descripción,"¿Dónde están las personas en necesidad?.lat","¿Dónde están las personas en necesidad?.lon","Dirección o referencias","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Título de la iniciativa","Descripción detallada","Ubicación aproximada (si aplica).lat","Ubicación aproximada (si aplica).lon","Dirección o referencias","¿Es un ofrecimiento individual o de grupo?","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Título del producto o servicio","Descripción del producto o servicio","Clasificación del Producto o Servicio","Nombre de Fantasía/Marca","Razón Social de la Iniciativa","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación",Institución,"Título de la Iniciativa",Imagen,Descripción,"Ubicación aproximada.lat","Ubicación aproximada.lon","Categorías relacionadas","Teléfono de contacto",Email,Link,"Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Titulo de la necesidad",Descripción,"Teléfono de contacto","Correo electrónico de contacto","Ubicación aproximada.lat","Ubicación aproximada.lon",Dirección,"Categorías relacionadas:","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación",Título,Descripción,"Organización y/o persona que reporta","Teléfono de contacto","Email de Contacto","Página web y/o link a las redes sociales",Dirección,Ubicación.lat,Ubicación.lon,Imagen,"Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Categorías relacionadas","¿La necesidad es de quién reporta o de un tercero?","¿Es una necesidad colectiva o individual?","Nombre y apellidos (de quien reporta)","Contacto (de quien reporta)",Foto,Video,"Estado del pedido. ¿Se ha ya resuelto?",Fuente,"Link a la fuente","¿Existe algún otro punto en el mapa que se relacione a este?","Acuerdo de consentimiento","Categorías relacionadas",Sector,"Foto / Volante","Video (opcional)","(Oferente) Nombre de la organización o persona referente","(Oferente) Email","(Oferente) Teléfono","(Oferente) Web, Twitter, Grupo Whatsapp, Telegram, y otras redes","(Oferente) Información adicional de la organización o áreas en las que requiere apoyo",Fuente,"Link a la fuente","Conexiones o colaboraciones","Acuerdo de consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados","Persona de contacto","Telefono de contacto","Correo electrónico","Web y Redes Sociales","Flyer o Imagen (opcional)","Ubicación aproximada.lat","Ubicación aproximada.lon","Dirección o referencias","Categorías relacionadas","Medidas de protección contra el Covid19","¿A qué otros puntos del mapa podríamos conectar este producto o servicio?",Fuente,"Link a la fuente","Acuerdo de consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados","Persona a cargo","Acuerdo de Consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados","¿Está la necesidad resuelta?","Nombre de la persona o institución que reporta","Link o información adicional","Acuerdo de Consentimiento",Video,"Categorías relacionadas","Acuerdo de consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados"
695,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:15:59","2020-07-16 21:03:00","2020-07-09 23:15:59",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR LAGUNA PYTÃ","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.261515,-57.600759,"ASUNCION - TABLADA - LA CANDELARIA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 557",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:15:59","2020-07-16 21:03:22","2020-07-09 23:15:59",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SAN FRANCISCO","Puntos de higiene:1 - Alcance: 180 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.265665,-57.605669,"ASUNCION - TABLADA - LA CANDELARIA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 558",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 3: Salud y bienestar,ODS 2: Hambre cero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:55","2020-07-16 21:04:05","2020-07-09 23:13:55",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Israel","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.312639,-57.415328,"AREGUA - Caacupemi - Israel","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 654",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:54","2020-07-16 21:04:29","2020-07-09 23:13:54",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Santa Rita l","Puntos de higiene:1 - Alcance: 184 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.312417,-57.413633,"AREGUA - Caacupemi - Santa Rita l","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 653",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:53","2020-07-16 21:04:46","2020-07-09 23:13:53",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR San Valentin","Puntos de higiene:1 - Alcance: 160 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.31014,-57.412137,"AREGUA - Caacupemi - San Valentin","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 652",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 3: Salud y bienestar,ODS 2: Hambre cero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:51","2020-07-16 21:05:03","2020-07-09 23:13:51",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR","Puntos de higiene:1 - Alcance: 40 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.283318,-57.627529,"ASUNCION - RICARDO BRUGADA - HURACAN","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 651",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 3: Salud y bienestar,ODS 2: Hambre cero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:50","2020-07-16 21:05:27","2020-07-09 23:13:50",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR KARU GUASU","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.262764,-57.599654,"ASUNCION - TABLADA - LA CANDELARIA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 650",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 3: Salud y bienestar,ODS 2: Hambre cero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:49","2020-07-16 21:05:56","2020-07-09 23:13:49",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR 3 DE FEBRERO","Puntos de higiene:1 - Alcance: 60 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.278816,-57.636265,"ASUNCION - NUESTRA SEÑORA DE LA ASUNCION - 3 DE FEBRERO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 649",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 3: Salud y bienestar,ODS 2: Hambre cero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:47","2020-07-16 21:06:33","2020-07-09 23:13:47",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SOLIDARIA","Puntos de higiene:1 - Alcance: 120 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.276243,-57.647052,"ASUNCION - DR. GASPAR RODRIGUEZ DE FRANCIA - LOMA SAN JERONIMO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 648",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:46","2020-07-16 21:07:01","2020-07-09 23:13:46",,,,,,,,,,,,,,"RED - HPHPY - ESCUELA JOSE MARIA BOGARIN LA SALLE- ENTREGAN KITS DE ALIMENTOS CADA 12 O 15 DIAS","Puntos de higiene:1 - Alcance: 317 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.253768,-57.592857,"ASUNCION - VIRGEN DE FATIMA - CERRITO SAN MIGUEL","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 647",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:45","2020-07-16 21:07:33","2020-07-09 23:13:45",,,,,,,,,,,,,,"RED - HPHPY - ESCUELA LA AMISTAD-ENTREGAN KITS DE ALIMENTOS UNA VEZ POR SEMANA","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.24342,-57.587004,"ASUNCION - VIÑAS CUE - VIÑAS CUE RIO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 646",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:44","2020-07-16 21:07:57","2020-07-09 23:13:44",,,,,,,,,,,,,,"RED - HPHPY - ESCUELA BASICA 1909  FRAY BARTOLOME DE LAS CASAS -ENTREGAN KITS DE ALIMENTOS CADA 12 O 15 DIAS","Puntos de higiene:1 - Alcance: 630 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.239449,-57.585973,"ASUNCION - VIÑAS CUE - VIÑAS CUE RIO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 645",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:42","2020-07-16 21:08:23","2020-07-09 23:13:42",,,,,,,,,,,,,,"RED - HPHPY - ESCUELA SANTA ROSA DE LIMA -ENTREGAN KITS DE ALIMENTOS CADA 12 O 15 DIAS","Puntos de higiene:1 - Alcance: 350 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.257092,-57.583889,"ASUNCION - SANTA ROSA - SANTA ROSA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 644",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:41","2020-07-16 21:08:45","2020-07-09 23:13:41",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR REFUGIO RC4","Puntos de higiene:1 - Alcance: 90 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.240365,-57.554892,"ASUNCION - ZEBALLOS CUE - RC4","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 643",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 3: Salud y bienestar,ODS 2: Hambre cero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:40","2020-07-16 21:09:05","2020-07-09 23:13:40",,,,,,,,,,,,,,"RED - HPHPY - Colegio Nacional de EMD JUAN RAMÓN DAHLQUIST","Puntos de higiene:1 - Alcance: 512 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.283434,-57.623605,"ASUNCION - PELOPINCHO - MANUEL GONDRA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 642",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:39","2020-07-16 21:09:37","2020-07-09 23:13:39",,,,,,,,,,,,,,"RED - HPHPY - PUNTO DE ACCESO PELOPINCHO","Puntos de higiene:2 - Alcance: 2500 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.283706,-57.624611,"ASUNCION - PELOPINCHO - MANUEL GONDRA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 641",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:37","2020-07-16 21:10:43","2020-07-09 23:13:37",,,,,,,,,,,,,,"RED - HPHPY - ESCUELA BÁSICA N° 322 PROR. SILVIA MIRANDA DE CUETO- ENTREGAN KITS DE ALIMENTOS CADA 12 o15 DIAS","Puntos de higiene:1 - Alcance: 260 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.254311,-57.587331,"ASUNCION - VIRGEN DE FATIMA - SAN JORGE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 639",,,"Reporte ciudadano",,,,2020-07-16,2020-07-16,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:36","2020-07-20 15:07:50","2020-07-09 23:13:36",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SAN ROQUE","Puntos de higiene:1 - Alcance: 100 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.248033,-57.590402,"ASUNCION - BAÑADO CARA CARA - SAN ROQUE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 638",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:34","2020-07-20 15:06:03","2020-07-09 23:13:34",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR TEODORA VALENZUELA","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.245321,-57.590211,"ASUNCION - BOTANICO - SAN CARLOS","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 637",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:33","2020-07-20 15:02:46","2020-07-09 23:13:33",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR VIÑAS","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.238447,-57.588203,"ASUNCION - VIÑAS CUE - VIÑAS CUE RIO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 636",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:30","2020-07-20 15:02:09","2020-07-09 23:13:30",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR NUEVA ESPERANZA II- DEISY DUARTE","Puntos de higiene:1 - Alcance: 100 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.251035,-57.593527,"ASUNCION - SANTA ROSA - SAN JORGE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 633",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:26","2020-07-20 14:43:08","2020-07-09 23:13:26",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SAN CAYETANO","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.250374,-57.589007,"ASUNCION - BAÑADO CARA CARA - SAN CAYETANO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 629",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:25","2020-07-20 14:34:36","2020-07-09 23:13:25",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SANTA ROSA","Puntos de higiene:1 - Alcance: 300 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.251179,-57.591294,"ASUNCION - SANTA ROSA - SANTA ROSA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 628",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:24","2020-07-20 14:26:21","2020-07-09 23:13:24",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR COMISION VECINAL 30 DE AGOSTO","Puntos de higiene:1 - Alcance: 230 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.251538,-57.592591,"ASUNCION - SANTA ROSA - SANTA ROSA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 627",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:23","2020-07-20 14:26:05","2020-07-09 23:13:23",,,,,,,,,,,,,,"RED - HPHPY - ESCUELA BASICA N°7269 PRIV. SUBV. PADRE JOSE MARIA VELAZ DE FE Y ALEGRIA - ENTREGAN KITS DE ALIMENTOS CADA 12 O 15 DIAS","Puntos de higiene:1 - Alcance: 289 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.250424,-57.583081,"ASUNCION - SANTA ROSA - MARIA AUXILIADORA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 626",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:22","2020-07-20 14:25:53","2020-07-09 23:13:22",,,,,,,,,,,,,,"RED - HPHPY - FUNDACIÓN CONIN (COOPERADORA PARA LA NUTRICION INFANTIL) - ASISTE A NIÑOS  0 a 5 AÑOS Y EMBARAZADAS CON DESNUTRICION","Puntos de higiene:1 - Alcance: 100 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.260123,-57.59766,"ASUNCION - TABLADA - BLANCO CUE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 625",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
