"id","title","description","fantasy","business_name","contact","phone","lat","lon","address","category","source","link","agreement","ODS"
"667","MINI-MERCADOS","MICRO","FOTOCOPIADORA","FOTOCOPIADORA","HOMBRE","981660311","-23.40739","-57.43143","DON BOSCO Y TENIENTE ROJAS SILVA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"668","COMIDAS - Servicios de - Ver: Servicios de Comida","MICRO","LA NEGRITA","LA NEGRITA","HOMBRE","975592977","-23.4076","-57.43206","DON BOSCO C/ TTE. SEMIDEI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"669","BEBIDAS - Depositos de","MICRO","DORYS FASHION BOUTIQUE","DORYS FASHION BOUTIQUE","MUJER","984368703","-23.40936","-57.43861","AVDA BERNARDINO CABALLERO CASI PROFESOR CABRAL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"670","AUTOMOTORES - Electricidad del Automovil","MICRO","MINI SHOP","MINI SHOP","MUJER","0331 241084","-23.40772","-57.44079","DON BOSCO C/PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"671","AUTOMOTORES - Talleres Mecanicos","MICRO","LA ESMERALDA","LA ESMERALDA","HOMBRE","0","-23.408519","-57.440772","MAYOR LORENZO MEDINA CASA AVENIDA PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"672","ELECTRODOMESTICOS - Distribuidoras","PEQUEÑA","HOC CELL","HOC CELL","HOMBRE","331241123","-23.40769","-57.44063","DON BOSCO C/ AVENIDA PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"673","CELULAR - Activaciones","MICRO","D. A","D. A","HOMBRE","984731444","-23.40799","-57.42942","BERNARDINO CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"674","ESTUCHES PARA JOYAS - Fabricas","MICRO","PUNTO CELL","PUNTO CELL","HOMBRE","331240408","-23.40764","-57.43931","DON BOSCO Y SCREIBERT","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"675","ALMACENES RAMOS GENERALES","MICRO","ALMACÉN GLORIA","ALMACÉN GLORIA","MUJER","971821628","-23.40642","-57.43192","PADRE SARMIENTO C/ SEMIDEI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"676","BODEGAS","MICRO","CENTRO COMERCIAL MIRAMAR","CENTRO COMERCIAL MIRAMAR","HOMBRE","971573593","-23.40813","-57.44113","AVENIDA AGUSTIN FERNANDO DE PINDEO C/ DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"677","MUEBLES - Compra/Venta","MICRO","ROSITA","ROSITA","MUJER","973672166","-23.40671","-57.43146","SARMIENTO 952 C/ TTE. SILVIO ROJAS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"678","DESPENSAS","MICRO","COLMAN COMUNICACIONES","COLMAN COMUNICACIONES","HOMBRE","984483446","-23.408555","-58.433424","MAYOR LORENZO MEDINA Y TTE. RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"679","JOYERIAS","MICRO","CECILIA","CECILIA","MUJER","982473414","-23.40562","-57.43009","EMILIO CESAR GAONA E/ YTORORO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"680","PELUQUERIAS","MICRO","COMERCIAL ALVAREZ","COMERCIAL ALVAREZ","MUJER","242235","-23.40765","-57.44013","DON BOSCO Y SCREIBERT","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"681","DESPENSAS","MICRO","MC DISTRIBUIDORA","MC DISTRIBUIDORA","HOMBRE","243522","-23.40978","-57.43916","PROFESOR CABRAL Y BERNARDINO CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"682","BOLSAS DE PLASTICO","MICRO","MARGARITA PEDROSO","MARGARITA PEDROSO","MUJER","984372842","-23.48966","-57.43309","AVDA BERNARDINO CABALLERO C/ TTE. RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"683","CELULAR - Aparatos","MICRO","DESPENSA ÑA NORA","DESPENSA ÑA NORA","HOMBRE","331240675","-23.4103","-57.44554","WUALDEMIRO KONPANIETZ C/ ALFREDO BERNAL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"684","VETERINARIAS - Productos - Ver: Productos Veterinarios","MICRO","DESPENSA BODEGA SAN ANTONIO","DESPENSA BODEGA SAN ANTONIO","MUJER","986717201","-23.45431","-57.44269","MONSEÑOR BENIGNO C/ MARCIAL MEDINA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"685","MERCERIAS","MICRO","LIBERTAD","LIBERTAD","HOMBRE","0","-23.41977","-57.44265","MADRE CONCEPCIONERA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"686","HOTELES","MICRO","SAN ANDRÉS","SAN ANDRÉS","MUJER","981892453","-23.41997","-57.44265","MADRES CONCEPCIONERAS C/ IRIGOYEN","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"687","PANADERIAS","MICRO","GUARANÍ","GUARANÍ","MUJER","991546737","-23.41997","-57.44247","MADRES CONCEPCIONERAS C/ IRIGOYEN","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"688","ALMACENES RAMOS GENERALES","MICRO","ESTILO MUJER","ESTILO MUJER","MUJER","985911068","-23.40945","-57.4371","AVENIDA BERNARDINO CABALLERO C SANTOS CANILLAS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"689","BARES Y COPETINES","MICRO","DON ISI","DON ISI","MUJER","331240485","-23.41997","-57.44247","ELADIO CABRAL CASI MADRE CONCEPCIONERA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"690","ESTACIONES DE SERVICIOS","MICRO","MANCHESTER","MANCHESTER","HOMBRE","0","-23.41997","-57.44247","WALDEMIRO KOMPANIEZ C/MONSEÑOR LASCHI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"691","ESCRIBANIAS","MICRO","DESPENSA LETICIA","DESPENSA LETICIA","MUJER","0","-23.41997","-57.44265","MADRE CONCEPCIONERA C/ WALDEMIRO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"692","CONFECCIONES","MICRO","JOHANA","JOHANA","MUJER","984270344","-23.41997","-57.44247","INT. ELADIO CABRAL C/ MADRE CONCEPCIONERA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"693","LAVANDERIAS","MICRO","PESCADERIA EL PESCADOR 2","PESCADERIA EL PESCADOR 2","HOMBRE","985423275","-23.41997","-57.44265","MONSEÑOR BENIGNO LASCHI C/ NUESTRA SEÑORA DE LA CONCEPCIÓN","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"694","ROPAS DE VESTIR - Exportadores","MICRO","SAN ANTONIO","SAN ANTONIO","MUJER","0","-23.4125","-57.44567","GRAL. IRIGOYEN E/ GRAL. RESQUIN","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"695","PRENDAS - Ver. Ropas","MEDIANA","RUTA 3","RUTA 3","HOMBRE","120","-23.40945",".57.43743","AVENIDA GRAL BERNARDINO CABALLERO Y DR SANTOS CANILLAS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"696","DIARIOS - Agencias","MICRO","EL PESCADOR","EL PESCADOR","HOMBRE","971892337","-23.41997","-57.44265","MONSEÑOR BENIGNO LASCHI CASI IRIGOYEN","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"697","FARMACIAS","MICRO","DESPENSA 13 DE JUNIO","DESPENSA 13 DE JUNIO","MUJER","0331 240 036","-23.41997","-57.44265","INTENDENTE CABRAL Y MONSEÑOR LASCHI GONZALEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"698","AUTOSERVICES","MICRO","COMPRA Y VENTA DE PESCADO","COMPRA Y VENTA DE PESCADO","HOMBRE","0","-23.41997","-57.44247","WALDIMIRO KOMPONIETZ C/ ALFREDO BERNAL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"699","ROPA INTERIOR - Ventas","MICRO","PESCADERIA VELAZQUEZ","PESCADERIA VELAZQUEZ","HOMBRE","0","-23.41997","-57.44265","MONSEÑOR LASCHI CASI IRIGOYEN","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"700","PRENDAS - Ver. Ropas","MICRO","CRD","CRD","MUJER","976813087","-27.39305","-57.44276","TTE. JOSÉ CEFERINO GÓMEZ Y 2 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"701","BARES Y COPETINES","MICRO","VICTOR HUGO","VICTOR HUGO","MUJER","971414109","-23.39331","-57.4439","ANDRÉS MIANICOFF","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"702","COMIDAS - Servicios de - Ver: Servicios de Comida","MICRO","POMBERO TATAKUA","POMBERO TATAKUA","HOMBRE","0983415911 - 0983620305","-23.402854","-57.442602","YEGROS C/ AVDA HERMINIO MENDOZA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"703","TAPICERIAS EN CUERO","MICRO","SNOOPY MODA INFANTIL","SNOOPY MODA INFANTIL","MUJER","331241857","-23.4095","-57.436216","AVDA BERNARDINO CABALLERO 510","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"704","OPTICAS","MICRO","LA MAGA","LA MAGA","MUJER","0","-23.403608","-57.443831","TTE. FLORENCIO GOMEZ CASI 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"705","JOYERIAS","MICRO","DESPENSA THIAGO","DESPENSA THIAGO","MUJER","984488289","-23.4095","-57.435883","AVDA. BERNARDINO CABALLERO 524","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"706","FERRETERIAS","MICRO","RYO S.A","RYO S.A","ORGANIZACION","0","-23.402671","-57.441454","AVDA PINEDO CASI HERMINIO MENDOZA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"707","ARTICULOS DE ILUMINACION - Ver: Iluminacion, Artefactos","MICRO","PUNTO FARMA","PUNTO FARMA","ORGANIZACION","0","-23.403708","-57.441445","AVENIDA PINEDO Y HUMAITA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"708","BODEGAS","MICRO","MERCURIO CELL","MERCURIO CELL","HOMBRE","0","-23.403892","-57.441458","AVDA. PINEDO CASI TENIENTE GOMEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"709","LIBROS","MICRO","CASA OVELAR","CASA OVELAR","MUJER","242753","-23.409199","-57.442578","14 DE MAYO ENTRE TENIENTE AGUERO Y TENIENTE GOMEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"710","AUTOMOTORES - Electricidad del Automovil","MICRO","HIELOS RENE","HIELOS RENE","HOMBRE","240126","-23.404009","-57.442598","14 DE MAYO CASI TENIENTE AGUERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"711","CELULAR - Activaciones","MICRO","HOTEL IMPERIAL","HOTEL IMPERIAL","HOMBRE","985137185","-23.40465","-57.444828","TENIENTE AGUERO CASI GENERAL GARAY","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"712","ESTETICA INTEGRAL - Centros de","MICRO","SALON DE BELLEZA FRANCIS","SALON DE BELLEZA FRANCIS","MUJER","240131","-23.402974","-57.443818","14 DE MAYO CASI HERMINIO MENDOZA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"713","REMERAS - Ventas","MICRO","CASA EDGAR ANTONIO","CASA EDGAR ANTONIO","HOMBRE","0","-23.40457","-57.44211","TTE AGÜERO C/ YEGROS 186","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"714","DESPENSAS","MICRO","OTY AUSERVICE","OTY AUSERVICE","HOMBRE","2428757","-23.404668","-57.442957","TTE. AGUERO ENTRE YEGROS Y 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"715","AGROVETERINARIAS","MICRO","GALESA","GALESA","MUJER","240018","-23.403779","-57.442531","YEGRLS 225","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"716","FOTOCOPIADORAS - Insumos","MICRO","HERRERÍA CONCEPCIÓN","HERRERÍA CONCEPCIÓN","HOMBRE","971830422","-23.404599","-57.441959","TTE AGÜERO C/ YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"717","ELECTRODOMESTICOS","MICRO","AYA COURRIER","AYA COURRIER","MUJER","241030","-23.402533","-57.44155","AVDA. HERMINIO MENDOZA ENTRE AVDA PINEDO Y YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"718","NUTRICION ANIMAL","MICRO","DESPENSA FABISAN","DESPENSA FABISAN","MUJER","240046","-23.402727","-57.442558","YEGROS Y AVDA. HERMINIO MENDOZA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"719","INFORMATICA - Asesoria Integral","MICRO","PELUQUERIA SILVIO","PELUQUERIA SILVIO","HOMBRE","982675500","-23.404798","-57.443426","TENIENTE AGUERO CASI 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"720","BAZARES","MICRO","HOSPINORTE","HOSPINORTE","HOMBRE","331241242","-23.40332","-57.44543","IGNACIO ITURBE C/ TTE AGÜERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"721","CONTABILIDAD, Estudios - Ver: Estudios Contables","MICRO","LO DE LILA","LO DE LILA","MUJER","331241058","-23.40543","-57.44385","GRAL GARAY 366 C/ JULIO OTAÑO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"722","ELECTRODOMESTICOS","MICRO","SAN BLAS AVENIDA","SAN BLAS AVENIDA","HOMBRE","243308","-23.405229","-57.441372","AVDA PINEDO CASI OTAÑO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"723","LIBRERIAS","MICRO","ACACIAS","ACACIAS","HOMBRE","331241118","-23.408549","-57.443925","MCAL. ESTIGARRIBIA Y GRAL. GARAY","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"724","FOTOGRAFIAS","MICRO","MÁS VISIÓN","MÁS VISIÓN","MUJER","331242123","-23.408549","-57.443925","MCAL. ESTIGARRIBIA C/ GRAL. GARAY","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"725","DESPENSAS","MICRO","MR","MR","HOMBRE","971490802","-23.39909","-57.4474","ASUNCIÓN C/ JUANA M DE ORTELLADO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"726","RAMOS GENERALES -Ver: Almacenes Ramos Generales","MICRO","EL ZURDO COMERCIAL","EL ZURDO COMERCIAL","MUJER","0","-23.39758","-57.45013","INSMAL GONZALEZ C/ ISMAEL IRALA FERNÁNDEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"727","COMESTIBLES - Distribuidoras","MICRO","DELFI","DELFI","HOMBRE","0","-23.3971","-57.44968","MANUEL IRALA FERNANDEZ C/ 1° DE MARZO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"728","ODONTOLOGIA - Clinicas","MICRO","STILO FASHIÓN","STILO FASHIÓN","MUJER","0","-23.39796","-57.44986","FERNANDO DE LA MORA C/ ISMAEL GONZALEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
